Date,longitudeSD,latitudeSD,altitudeSD
2022-08-16,7.478271354900797e-05,0.00011055927635420312,20.030296317686723
2022-08-20,0.00010250623896057462,0.00013111340788851607,41.56442447590625
2022-09-02,0.008572462909329578,0.025796203240741885,11.894838989939458
2022-09-09,0.0161749323124554,0.024464823437172146,23.97233270010058
