ParticipantID,Date,Latitude,Longitude,Altitude,Cluster No
1rroql96,2022-08-24,0.00016186455180861397,7.514037331097098e-05,18.890829918413818,1

1rroql96,2022-08-25,0.015053612250287864,0.0036635895669829147,22.330900485403504,1

1rroql96,2022-08-26,0.017625731712636223,0.005065942292720662,17.592980796745824,1

1rroql96,2022-08-27,0.016548564154133708,0.0034954072501293602,26.97702819682127,1

1rroql96,2022-08-28,0.0031990739464277163,0.00431732004290571,17.064898964947503,1

1rroql96,2022-08-29,0.00021484480967753984,0.0001237197784790308,24.311809688961812,1

1rroql96,2022-08-30,0.0004041331876657422,0.00018617157991022791,25.744181447181283,1

1rroql96,2022-08-31,0.0002448497552616267,0.0001572194141514922,42.265722498333346,0

1rroql96,2022-09-01,0.000290435654660208,0.00015071237678178438,23.652303544877462,1

1rroql96,2022-09-02,0.00023021868593009828,9.28907508323612e-05,28.179332522746833,1

1rroql96,2022-09-03,0.00017799808003667034,0.0001273506726981536,35.36520676681849,0

1rroql96,2022-09-04,0.0002961921672293193,0.00015333491882475164,42.49175586664422,0

1rroql96,2022-09-05,0.00020247010201401416,0.00010472736300331414,21.087110335084244,1

1rroql96,2022-09-06,0.00016751898937604536,8.880732526929355e-05,20.85431767029579,1

23pupbua,2022-08-07,9.002071000493078e-05,0.00015889505229691776,30.566351984921763,0

23pupbua,2022-08-08,0.00023436569134292618,0.0011143478396490327,39.548147485502184,0

23pupbua,2022-08-09,0.0006545224887918191,0.003117411005324136,41.53445947644425,0

23pupbua,2022-08-10,0.0004338347359304533,0.0018926153152341004,31.56584171990904,0

23pupbua,2022-08-11,0.00156482363763051,0.003916874585347037,48.31270820863575,0

23pupbua,2022-08-12,0.00014851778175126878,0.0001577061698052573,30.313185980959915,0

23pupbua,2022-08-13,0.0003284410316819026,0.0005385460916000143,51.63354985332778,0

23pupbua,2022-08-14,0.0004981357594504568,0.0021349819445903935,48.58775448323846,0

23pupbua,2022-08-15,0.00010807189697175233,0.00019078886905674243,38.23764181609531,0

23pupbua,2022-08-16,0.00012331124651730402,0.00025626213548113504,37.30364036374096,0

23pupbua,2022-08-17,0.0006481758611232532,0.0024293069747314605,35.143866717071425,0

23pupbua,2022-08-18,0.00014487080856242,0.00021698873964025756,39.325641065081996,0

23pupbua,2022-08-19,0.00035049820984101276,0.001497724603494094,43.19635389498509,0

23pupbua,2022-08-20,0.0002377632100277254,0.00048087464156476264,49.559332304530706,0

23pupbua,2022-08-21,0.0006813948327663539,0.002348137950507795,45.193580946617566,0

23pupbua,2022-08-22,0.00032373017624548424,0.001418474647911696,80.09478795954715,0

23pupbua,2022-08-23,0.0004938132611680383,0.0014937946595060699,46.91108137315014,0

23pupbua,2022-08-24,0.0005321121070464489,0.0020392002278507558,32.06174586884466,0

23pupbua,2022-08-25,0.017090827178386996,0.005666118852138934,31.867408791738573,0

23pupbua,2022-08-26,0.031715939764376255,0.014966961234337415,48.75115681406802,0

23pupbua,2022-08-27,0.0009268446305050474,0.0010549894156550903,32.7640799800572,0

23pupbua,2022-08-28,0.4646130564375162,0.6128693092164967,26.593891131426865,0

23pupbua,2022-08-29,0.004045818260248367,0.0037625582206208146,47.07029793080473,0

23pupbua,2022-08-30,0.0016470411497194399,0.005132854419890408,69.13055172142246,0

23pupbua,2022-08-31,0.0014379164103141971,0.004431392184187631,39.15945914072929,0

23pupbua,2022-09-01,0.008829983968628415,0.03422878966761232,45.43275043694617,0

23pupbua,2022-09-02,0.0005457206827830888,0.00035808880160789644,40.82687033902686,0

23pupbua,2022-09-03,0.0002284875463399433,0.00038353188312677814,54.156307754838394,0

23pupbua,2022-09-04,0.0005280838817201104,0.0004184180166519209,52.07316247375293,0

23pupbua,2022-09-05,0.0005531140781241084,0.0003659469237397875,44.07653158813461,0

23pupbua,2022-09-06,0.12130919072632607,0.04813314034506895,47.80987204843347,0

23pupbua,2022-09-07,0.0002445074634840075,0.00033221121694180253,53.641229178663885,0

23pupbua,2022-09-08,0.5583014737620575,0.5328419742154406,34.6609812865061,0

23pupbua,2022-09-09,0.0029167857847304302,0.00586084162269876,31.933183247413734,0

23pupbua,2022-09-10,0.00015121813396085847,9.487836380485635e-05,36.98875643975999,0

23pupbua,2022-09-11,0.0022580034671486663,0.0023761164915719053,49.32702798188517,0

23pupbua,2022-09-12,0.009467065069070161,0.002968701658690441,40.31224989079984,0

23pupbua,2022-09-13,0.010373090951314827,0.003732473683686061,50.52675986093502,0

23pupbua,2022-09-14,0.002571872786926263,0.0034269365627338354,260.8816610083315,1

23pupbua,2022-09-15,0.0035315098218136032,0.014011123519848836,39.43975171821049,0

23pupbua,2022-09-16,0.004069489731865814,0.018290932052142956,53.8813308801697,0

23pupbua,2022-09-17,0.4694699412703408,0.4131437780118098,96.28472799780648,0

23pupbua,2022-09-18,0.016324046793909888,0.0033446567888206825,52.469572728516624,0

23pupbua,2022-09-19,0.0005687082255869992,0.002949543854165237,36.96519362915198,0

23pupbua,2022-09-20,0.0005528112896568189,0.0030557246833932033,37.48091742575294,0

2agrmb9j,2022-07-20,0.004071066034776214,0.010074447026378714,23.108336040531547,1

2agrmb9j,2022-07-23,0.3260130932632362,0.022555225932442132,16.4107434165879,1

2agrmb9j,2022-07-24,0.01073732063519199,0.017796291528987228,38.282951774500994,1

2agrmb9j,2022-07-28,0.0,0.0,0.0,0

2agrmb9j,2022-08-01,0.004204158115462186,0.013589321193933624,22.985459475267856,1

2agrmb9j,2022-08-02,7.823952873451939e-05,2.9821082700928125e-05,3.38419950311974,0

2agrmb9j,2022-08-04,0.0,0.0,0.0,0

2agrmb9j,2022-08-06,1.9340692851546424e-05,3.185747005460264e-05,3.037365786001249,0

2agrmb9j,2022-08-07,0.0010796691239018952,0.0002899289767435333,22.461132703030426,1

2agrmb9j,2022-08-08,0.00019348081043868345,0.00010580576737702073,9.88494840947722,0

2agrmb9j,2022-08-17,0.005263452505285849,0.018958316976384764,23.77834533359103,1

2agrmb9j,2022-08-18,1.7663978405805474e-05,1.913258828225738e-05,9.926592719671726,0

2agrmb9j,2022-09-01,3.743123829083317e-05,5.292476168962821e-05,0.0,0

2agrmb9j,2022-09-06,0.0005730687485809037,0.0002270882984348897,19.495578573874802,1

2agrmb9j,2022-09-07,6.788225100004748e-06,2.9698484788446018e-06,0.0,0

2agrmb9j,2022-09-14,4.6190228295577024e-06,4.275569658799134e-06,0.0,0

2agrmb9j,2022-09-18,0.0005918956373853687,0.0001627940218141034,10.700882981609526,0

2agrmb9j,2022-09-19,5.965455098793299e-06,8.7518551433908e-06,28.37343258274246,1

2ys1mtz4,2022-08-07,0.007582553402809657,0.004709856826856755,32.57891636372912,0

2ys1mtz4,2022-08-08,0.0,0.0,0.0,0

5fnn617w,2022-08-16,7.478271354900797e-05,0.00011055927635420312,20.030296317686723,0

5fnn617w,2022-08-20,0.00010250623896057462,0.00013111340788851607,41.56442447590625,0

5fnn617w,2022-09-02,0.008572462909329578,0.025796203240741885,11.894838989939458,0

5fnn617w,2022-09-09,0.0161749323124554,0.024464823437172146,23.97233270010058,0

5s94kli5,2022-08-24,4.715416179272095e-05,5.833166626649791e-05,67.85525815772387,0

5y1tpee8,2022-08-07,0.01554967027856056,0.003540946573551443,22.606851162957934,0

5y1tpee8,2022-08-08,0.028212335350422613,0.007187268417412065,32.96502065432586,0

5y1tpee8,2022-08-09,0.002883078970113467,0.006852897048563849,16.045390724320384,0

5y1tpee8,2022-08-10,0.023433229357191575,0.0053269672150642565,24.30200999519752,0

5y1tpee8,2022-08-11,0.0007906827060272949,0.001810119522719274,367.7644061991579,1

5y1tpee8,2022-08-12,0.0022264180023769055,0.006031204584060312,21.868868295694075,0

5y1tpee8,2022-08-13,0.001137648454599866,0.00030313439821604113,16.983242167289937,0

5y1tpee8,2022-08-14,6.456631323761661e-05,0.00013195478656230418,16.685963789271717,0

5y1tpee8,2022-08-15,0.0001760973747708937,0.0001111250804787832,87.72653606289312,0

5y1tpee8,2022-08-16,0.026027108109189526,0.007675642902330065,19.867597984918447,0

5y1tpee8,2022-08-18,0.00010191681870100526,0.00012178556157814672,24.06170763593362,0

7jjv4pei,2022-08-28,8.606328421004258e-06,1.071945270921334e-05,0.0,0

7jjv4pei,2022-08-30,6.186356104446445e-05,7.055591754117766e-05,6.106860589029602,0

7l4pv8bf,2022-08-13,7.448191428450796e-06,1.527350647794152e-05,0.0,0

7l4pv8bf,2022-09-07,2.9050000000196974e-05,2.7800000005129277e-05,0.0,0

9d7ophe4,2022-08-07,0.0025951326797102234,0.003320123249057235,15.515431955226468,1

9d7ophe4,2022-08-08,0.0011820123438008913,0.0023562721368863776,19.180013397849244,0

9d7ophe4,2022-08-09,0.00011295213835790692,9.671617167699329e-05,14.620242227613716,1

9d7ophe4,2022-08-10,0.0029114735287037495,0.0036992793257654456,20.85686911028695,0

9d7ophe4,2022-08-11,6.587462206636761e-05,8.153982279546856e-05,16.806829076414203,1

9d7ophe4,2022-08-12,0.0014066670109811894,0.0011804016189346325,25.239823887274632,0

9d7ophe4,2022-08-14,6.417807246808915e-05,0.00022764297295814926,8.345935473048588,1

9d7ophe4,2022-08-15,8.767868594771776e-05,8.163155400570143e-05,14.89331107969813,1

9d7ophe4,2022-08-16,0.001234834223724946,0.0024693661085903994,17.936731780685836,0

bjix62jd,2022-08-08,0.0004506907637375754,0.00044929209218703124,28.232489879415905,1

bjix62jd,2022-08-09,1.1348936837530067e-05,5.110458468964236e-06,0.0,0

bjix62jd,2022-08-11,0.0009415179058657091,0.00025112159455387855,2.7184999249059802,0

bjix62jd,2022-08-14,1.7002785846084357e-05,5.51317087337512e-06,0.016659608347371103,0

bjix62jd,2022-08-19,1.6409338804810435e-05,8.306080657848784e-06,0.18330302779823357,0

bjix62jd,2022-08-23,3.041503704023999e-05,0.0001484092801360739,49.72944123843132,1

bjix62jd,2022-08-26,5.001832327604464e-05,0.0001487280974096654,4.992989005919955,0

bjix62jd,2022-08-28,0.034223076959599474,0.0053771035731935615,14.023281428461527,0

bqu752bx,2022-08-10,0.00017453632020107476,0.00010238205005836133,23.077905423066156,0

bqu752bx,2022-08-14,3.474239493230818e-05,0.000290757730932873,52.29470486452897,0

d2mtvihs,2022-08-10,0.014447010334566107,0.02740768110051087,20.2630575798729,0

d2mtvihs,2022-08-11,0.015467650876793955,0.031926693225623484,25.907625987734654,0

d2mtvihs,2022-08-12,0.003590752463870633,0.0025501334032228067,11.169067012511329,0

d7gcjmit,2022-07-19,0.007610023391337918,0.004204957487227144,29.34520838174565,2

d7gcjmit,2022-07-20,0.0088301601775106,0.016196618936086454,36.779437219864846,2

d7gcjmit,2022-07-21,0.00011478774413864355,9.526821329966464e-05,45.14760630589055,1

d7gcjmit,2022-07-22,8.47191941705193e-05,0.0001128589902438601,33.151489824038116,2

d7gcjmit,2022-07-23,0.023372845685871852,0.007171729987458041,24.25773300856417,0

d7gcjmit,2022-07-24,0.00012333342364543673,0.00012203546526923191,35.79555118726189,2

d7gcjmit,2022-07-25,0.00812371719282375,0.015807377153370154,51.22432672923366,1

d7gcjmit,2022-07-26,0.036314463424563,0.051435229797490094,44.35746587995761,1

d7gcjmit,2022-07-27,0.00922971611872393,0.018282429131940926,36.189749251432524,2

d7gcjmit,2022-07-28,6.655428507539734e-05,8.006562226124766e-05,22.52365451130217,0

d7gcjmit,2022-07-29,0.0024990908595818448,0.0028674274723806755,56.47710076931291,1

d7gcjmit,2022-07-30,0.004395059333513793,0.005283624025102434,31.37121044253067,2

d7gcjmit,2022-07-31,0.0014117153466442734,0.0015622547011509562,31.543664105323156,2

d7gcjmit,2022-08-01,0.009335764413685808,0.017917807438121085,33.01174513273207,2

d7gcjmit,2022-08-02,0.0013041798297880943,0.0015854454938935745,23.821321785019073,0

d7gcjmit,2022-08-03,0.009292910754645282,0.018328313626454307,40.96091330935877,1

d7gcjmit,2022-08-04,0.00011419707592706772,0.00012068583615254981,34.28308334587366,2

d7gcjmit,2022-08-05,0.00012984047363228692,0.00013693475530298431,30.762171561478517,2

d7gcjmit,2022-08-06,0.0014033912806592048,0.0016231070917893326,41.43669028005079,1

d7gcjmit,2022-08-07,0.001311828196257811,0.0011076216108773795,33.66662658704096,2

d7gcjmit,2022-08-08,0.008717771538166205,0.016129628570530144,37.1710657433036,2

d7gcjmit,2022-08-09,0.0012124935966000918,0.0016962410484787755,43.18889217479682,1

d7gcjmit,2022-08-11,0.0014733571215245207,0.0019508082312534275,30.826998445568794,2

d7gcjmit,2022-08-12,0.026895359427347165,0.0025126370567394684,33.71012752610587,2

fu2ofh8b,2022-07-22,2.830024126371405e-05,9.923365036701406e-05,12.978451943598294,1

fu2ofh8b,2022-07-23,1.1957110855448775e-05,8.010461910661687e-06,0.14999961853027344,0

fu2ofh8b,2022-07-24,0.00023131831228841328,7.009313678234995e-05,5.986650867285625,0

fu2ofh8b,2022-07-26,2.615543681550348e-05,2.357249124295912e-05,0.0,0

fu2ofh8b,2022-07-30,5.827344506732628e-05,4.123590661731063e-06,0.280000850133488,0

fu2ofh8b,2022-08-04,0.000683059176722307,0.00025130030785147514,9.159814238199166,1

fu2ofh8b,2022-08-07,2.008193094949393e-06,9.738139343129741e-06,0.0,0

fu2ofh8b,2022-08-19,6.742729417786116e-06,8.86172103986842e-06,0.0,0

fu2ofh8b,2022-09-01,0.003694847118941698,0.003343589564386224,19.07512097038928,1

fwowc4r9,2022-08-07,8.899576619287275e-06,1.9715798339049192e-05,0.0,0

fwowc4r9,2022-08-11,6.497234477788672e-05,2.9769494132228664e-05,0.09142735575326164,0

fwowc4r9,2022-08-12,9.55435252946738e-05,5.118375292352796e-05,4.4024443382867275,0

hoeftdw5,2022-08-25,0.0001432910694116528,0.0002045874795995554,48.17614935717015,0

hoeftdw5,2022-08-26,0.0001886724129473016,0.00021519402132696332,72.51849889482959,2

hoeftdw5,2022-08-27,0.00016406803517795293,0.00024859888563074354,58.25286120689354,0

hoeftdw5,2022-08-28,0.0001752818412365477,0.000276799099665685,55.2545925765463,0

hoeftdw5,2022-08-29,0.00016444159545903262,0.00015245896972298584,41.10892087825113,1

hoeftdw5,2022-08-30,0.00017746962053083877,0.00023404295257270264,62.43580063305494,0

hoeftdw5,2022-08-31,0.00015160737996415167,0.00016966257486171078,56.51145995962349,0

hoeftdw5,2022-09-01,0.011685699354191949,0.0047710580063651505,42.809306129512166,1

hoeftdw5,2022-09-02,0.0001743794588352873,0.00011197399652825441,35.46150980334121,1

hoeftdw5,2022-09-03,0.00019785778056662933,0.00013570236871713392,26.50005995076137,1

hoeftdw5,2022-09-04,0.00018995992272888835,0.00010908677977337928,35.23840007643362,1

hoeftdw5,2022-09-05,0.029459123813647035,0.009082945700930099,29.620131502006497,1

hoeftdw5,2022-09-06,0.00015648602136453864,0.00012114727874134753,35.56912436710394,1

hoeftdw5,2022-09-07,0.014212063112290221,0.005891942409825665,36.612697310295005,1

hoeftdw5,2022-09-08,0.000173423084838347,0.00019952997452157907,58.75984725351821,0

hoeftdw5,2022-09-09,0.0002142833433025905,0.00020995432500229031,64.11327264601503,0

hoeftdw5,2022-09-10,0.0001708554934498103,0.00020113939512475087,48.54434372571631,0

hoeftdw5,2022-09-11,0.00020700856201817688,0.00022471019511727432,87.0397386949279,2

hoeftdw5,2022-09-12,0.0001557745470166566,0.00022445354754864943,42.97837833759028,1

hoeftdw5,2022-09-13,0.0001788902183160016,0.0001806708079333022,35.27720812770874,1

hoeftdw5,2022-09-14,0.00018451899957049465,0.00016853113853373895,55.455702261616146,0

hoeftdw5,2022-09-15,0.00016104659861894058,0.00020782139368419133,54.53821438947834,0

hoeftdw5,2022-09-16,0.00021389502605691205,0.00020906437924043546,55.449233109495005,0

hoeftdw5,2022-09-17,0.00019241161595724343,0.0001847601204791084,53.437098876969884,0

hoeftdw5,2022-09-18,0.030910258962513953,0.004653723083473671,39.29895250014766,1

hoeftdw5,2022-09-19,0.01623554225947502,0.003253848574516425,30.247683593768695,1

hoeftdw5,2022-09-20,0.00020371779870677334,9.60454287044327e-05,32.53094856270317,1

jvyctuat,2022-08-07,0.0019115077448789808,0.022241774399339408,24.580598194153776,0

jvyctuat,2022-08-16,0.0014639738075446472,0.001994753844483564,86.17044792830838,0

k66z4nfv,2022-08-07,3.214739935633787e-05,7.106463226584024e-05,12.4146736634035,0

k66z4nfv,2022-08-08,0.012297644838759265,0.009899525086399921,13.179601534460271,0

k66z4nfv,2022-08-09,7.30469143925854e-05,8.461813372225946e-05,21.18096259359286,0

k66z4nfv,2022-08-10,3.253075468260613e-06,2.310815605187679e-05,0.08660287074091784,0

k66z4nfv,2022-08-11,0.00039211771686123496,4.671053592555101e-05,12.620154597901575,0

k66z4nfv,2022-08-13,1.563163859426489e-05,3.5046065439703674e-05,5.294445005549917,0

k66z4nfv,2022-08-18,3.131088148269499e-05,9.117562178398368e-05,19.168901264708065,0

kzes28mw,2022-08-07,0.0,0.0,0.0,0

kzes28mw,2022-08-27,2.752372713860456e-06,7.915806988568117e-06,0.0,0

kzes28mw,2022-08-30,1.739999999905706e-05,2.8500000013309545e-06,0.0,0

kzes28mw,2022-09-13,7.203026707497026e-06,1.8587546249234343e-05,0.0,0

kzes28mw,2022-09-14,1.918535743070064e-05,0.000194586300981961,3.3621887570668156,0

l4lycy4a,2022-08-26,2.7982864865394493e-06,4.914058493487453e-06,28.702750217478954,0

l4lycy4a,2022-08-28,0.1947810201832973,0.3106159116637289,10.276399819139122,1

l4lycy4a,2022-08-30,0.004078873129244072,0.006972788147133091,29.270560828062045,0

l4lycy4a,2022-08-31,0.006104379442620802,0.008922309329681907,11.735057720013517,1

l4lycy4a,2022-09-01,0.011341489570991408,0.03511591250918803,15.483822846491755,1

l4lycy4a,2022-09-03,0.004632716376943153,0.006219371530077924,11.113511658574152,1

l4lycy4a,2022-09-04,0.0002928049416424765,0.0001590537861892057,17.410417383059958,0

l4lycy4a,2022-09-05,8.879658984847881e-05,8.199502924030785e-05,25.899874818359166,0

l4lycy4a,2022-09-08,0.3265025228485907,0.4307696382605904,10.497692080564368,1

l4lycy4a,2022-09-10,5.745596139815655e-06,4.924682719589265e-06,2.1217612481844528,1

l4lycy4a,2022-09-11,3.249288578430785e-05,3.418858924995672e-05,21.213787262625655,0

l4lycy4a,2022-09-12,0.0,0.0,0.0,1

l4lycy4a,2022-09-13,9.999999939225292e-08,3.0000001771668405e-07,2.4499988555908203,1

l4lycy4a,2022-09-14,0.022720376126756234,0.009074881829396987,13.651276421827276,1

l4lycy4a,2022-09-15,0.008745151796444202,0.009310543746175568,7.807380128689447,1

l4lycy4a,2022-09-19,7.102381914409556e-05,4.0621634681512976e-05,3.7055039560764773,1

l4lycy4a,2022-09-20,6.735465559388812e-05,0.003145829539192594,12.632214539783597,1

l7tsmmge,2022-07-18,0.00015789314102091837,0.00015033305005748176,42.67925852225108,0

l7tsmmge,2022-07-19,0.00838699332656576,0.013076513813693095,33.02815402020298,0

l7tsmmge,2022-07-20,0.02546808531745211,0.011984234876176014,27.900284560540165,0

l7tsmmge,2022-07-21,0.012237788000740296,0.01772117332916939,35.02450670279936,0

l7tsmmge,2022-07-22,0.007456577945752819,0.005675942542301952,32.07606183751052,0

l7tsmmge,2022-07-23,0.01334666517048729,0.008510109323833235,28.306604419714773,0

l7tsmmge,2022-07-24,0.011310016059639019,0.007204990734159447,28.293899410697815,0

l7tsmmge,2022-07-25,0.011127332017323152,0.01861642671944297,28.420930988323423,0

l7tsmmge,2022-07-26,0.04301251260061189,0.013615374399443162,24.794094468912657,1

l7tsmmge,2022-07-27,0.016049484283491004,0.0094652082620295,20.33282922110439,1

l7tsmmge,2022-07-28,0.012797507691552398,0.01671762704517374,35.97185873295695,0

l7tsmmge,2022-07-29,0.00939750583478927,0.004887098496873902,29.160578831002038,0

l7tsmmge,2022-07-30,0.0025019632564120377,0.005077834595044176,14.728717244265408,1

l7tsmmge,2022-07-31,0.0005381326723028133,0.0010326301339020258,29.996100230610594,0

l7tsmmge,2022-08-01,0.002615336085588438,0.0033999090559923536,18.640581691219047,1

l7tsmmge,2022-08-02,0.0009883872297536233,0.002990409937371424,25.854605897493443,1

l7tsmmge,2022-08-03,0.0005304554083619719,0.002980178956437287,22.42900596403018,1

l7tsmmge,2022-08-04,0.001897527024246851,0.0010540485577766063,32.01661681905663,0

lpg9axpp,2022-08-07,0.020355143456786445,0.001459344710792306,29.46514633610765,0

lpg9axpp,2022-08-08,0.017724125829090123,0.0012959504314045767,42.78513105137708,0

lpg9axpp,2022-08-09,0.00016625535620610893,0.0001529177920500408,37.36139403075425,0

lpg9axpp,2022-08-10,0.021776464713812574,0.0021341015714799894,70.09308896016586,0

lpg9axpp,2022-08-11,0.0004903817624696918,0.0002522227872481158,31.149011570629305,0

lpg9axpp,2022-08-12,0.00013954294104069796,0.00019516048036453355,56.37299723144626,0

lpg9axpp,2022-08-13,0.0002278748713741317,0.0003010317826464733,43.47224239828129,0

lpg9axpp,2022-08-14,0.014609818732485949,0.0014584482320800268,46.55601067632261,0

lpg9axpp,2022-08-15,0.0002784048416274158,0.0002638240064386033,29.985277641361726,0

lpg9axpp,2022-08-16,0.02945749750646104,0.003372094698681619,41.919288589888275,0

lpg9axpp,2022-08-17,0.018439280356916325,0.0011744563841315351,181.53571947098158,1

lpg9axpp,2022-08-18,0.0001811488755601385,0.0003318183952107964,31.772732226986378,0

lpg9axpp,2022-08-19,0.01743349652935128,0.0013739358421793345,31.966364967177483,0

lpg9axpp,2022-08-20,0.02549962086003233,0.0020419701532436363,33.86629339494496,0

lpg9axpp,2022-08-21,0.020272555931031472,0.001974614560340784,43.932575089862794,0

lpg9axpp,2022-08-22,0.00023845153938834566,0.0004043439542613286,54.633378159226886,0

lpg9axpp,2022-08-23,9.488711442339966e-05,0.00011533742677967438,31.20488772163586,0

lpg9axpp,2022-08-27,7.923010075107472e-05,9.583975391579571e-05,18.550842277011455,0

lpg9axpp,2022-08-28,0.013941807675846275,0.0008235113522922714,18.696554798081834,0

lpg9axpp,2022-08-29,0.00022005958242616948,0.0001660919178848472,35.02041874909824,0

lpg9axpp,2022-08-30,0.0005629208295353131,0.0005684813416561031,91.66230752232715,0

lpg9axpp,2022-08-31,9.63125428868918e-05,0.00017369363054515504,41.02907274129022,0

lpg9axpp,2022-09-01,0.00024236218028450811,0.00014045154323419798,50.87206961698357,0

lpg9axpp,2022-09-02,0.009410626798018596,0.0017214697529183852,30.354063993948035,0

lpg9axpp,2022-09-03,0.00022063733031533954,0.0003302400838575807,20.23193096638217,0

lpg9axpp,2022-09-04,0.0005649101373934312,0.0002755419914919775,50.117772068138486,0

lpg9axpp,2022-09-05,0.020770831946731107,0.0023183805178292054,36.330983338414654,0

lpg9axpp,2022-09-06,0.0003258208249375721,0.0005093323777030706,21.624361642283603,0

lpg9axpp,2022-09-07,0.0003844991188461377,0.0003264522542784987,25.104805360007333,0

lpg9axpp,2022-09-08,0.00010264616564777893,0.00013618387451803636,34.92518604681287,0

lpg9axpp,2022-09-09,0.054511446366380334,0.12236980726603139,25.15207462130053,0

lpg9axpp,2022-09-10,0.042590578677936024,0.006951466351217501,33.51855579539326,0

lpg9axpp,2022-09-11,0.020716041066240906,0.003652818088000759,28.21518055507157,0

lpg9axpp,2022-09-12,0.40183555539086635,0.42835753127659787,38.013273073007,0

lpg9axpp,2022-09-13,0.0001188794607719086,0.00015073567921994175,20.50896165175704,0

lx3vdgbn,2022-08-07,0.0023317806187584883,0.000830183370142308,48.6035292865918,0

lx3vdgbn,2022-08-08,0.0013951837067848645,0.0004944771329208122,45.35660713714292,0

lx3vdgbn,2022-08-09,0.00016481516142621215,0.0003615356100707792,63.72417075350205,0

lx3vdgbn,2022-08-10,0.00010049284605028652,0.0003576919421663988,58.70444881198047,0

lx3vdgbn,2022-08-11,0.0013543393567652742,0.0006012068030201223,65.84229913626277,0

lx3vdgbn,2022-08-12,0.00033246134220670946,0.000962500696055219,46.88524367935784,0

lx3vdgbn,2022-08-13,0.00014524394990748408,0.00010534266958046498,47.358144101369525,0

mguewihd,2022-07-18,0.00014577932583944786,8.497304033347505e-05,22.21722871194044,0

mguewihd,2022-07-19,0.00019759590628962815,0.00036428368888858867,22.274025951056956,0

