16ky11oz/power_state\,2022-08-07 09_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 10_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 11_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 12_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 13_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 14_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 15_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 16_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 17_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 18_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 19_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 21_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-07 22_00_00+00_00.csv,371.6049999999814,4
16ky11oz/power_state\,2022-08-07 23_00_00+00_00.csv,111.57599999998638,4
16ky11oz/power_state\,2022-08-08 00_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 01_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 02_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 03_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 04_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 05_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 06_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 07_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 08_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 09_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 10_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 11_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 12_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 13_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 14_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 15_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 16_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 17_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 18_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-08 19_00_00+00_00.csv,43.88499999999476,3
16ky11oz/power_state\,2022-08-12 07_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 08_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 09_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 10_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 11_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 12_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 13_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 14_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 15_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 16_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 17_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 18_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-12 19_00_00+00_00.csv,1339.6800000000076,3
16ky11oz/power_state\,2022-08-12 20_00_00+00_00.csv,10.289000000004307,2
16ky11oz/power_state\,2022-08-12 22_00_00+00_00.csv,0.0,1
16ky11oz/power_state\,2022-08-12 23_00_00+00_00.csv,53.01800000001094,2
16ky11oz/power_state\,2022-08-13 01_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 02_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 03_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 04_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 05_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 06_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 07_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 08_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 09_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 10_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 11_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 12_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 13_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 14_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 15_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 16_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 17_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 18_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 19_00_00+00_00.csv,1913.521000000008,4
16ky11oz/power_state\,2022-08-13 20_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 21_00_00+00_00.csv,138.84500000000116,1
16ky11oz/power_state\,2022-08-13 22_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-13 23_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 00_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 01_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 02_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 03_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 04_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 05_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 06_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 07_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 08_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 09_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 10_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 11_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 12_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 13_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 14_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 15_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 16_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 17_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 18_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-14 19_00_00+00_00.csv,509.8100000000268,6
16ky11oz/power_state\,2022-08-14 20_00_00+00_00.csv,541.1820000000153,7
16ky11oz/power_state\,2022-08-14 21_00_00+00_00.csv,1269.5179999999964,2
16ky11oz/power_state\,2022-08-14 22_00_00+00_00.csv,1150.2019999999902,5
16ky11oz/power_state\,2022-08-15 00_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 01_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 02_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 04_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 05_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 06_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 07_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 08_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 09_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 10_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 11_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 12_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 13_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 14_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 15_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 16_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 17_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 18_00_00+00_00.csv,0.0,0
16ky11oz/power_state\,2022-08-15 19_00_00+00_00.csv,144.4670000000042,4
16ky11oz/power_state\,2022-08-15 20_00_00+00_00.csv,234.2050000000163,8
16ky11oz/power_state\,2022-08-15 21_00_00+00_00.csv,88.41900000000896,4
