longitudeSD,latitudeSD,altitudeSD
0.007326524865046388,0.0030297152277054106,26.670053370333697
0.009077550533312129,0.008307969782085853,12.674941386257752
0.0021732875654490065,0.0004900772975598678,13.260618908533452
0.001077340032560837,0.0003992055740666728,33.70832912520976
0.0010481158902197175,0.00029282034057505135,20.74540168390383
5.745204216447539e-05,4.1732840124060854e-05,33.33807657839822
6.145934683317723e-05,6.0601490143356096e-05,28.168754918490237
5.022982055547512e-05,2.447335929262484e-05,18.679569456236898
0.00010577842618500999,5.7477770592893815e-05,34.17090351511362
7.381270161332189e-05,6.926315847597552e-05,19.372194038225448
6.19405870602509e-05,5.4388539430236483e-05,30.733928350266464
8.225976457940555e-05,0.0001554056681316819,43.16571051780021
0.0008858792370954963,0.000493106747751933,49.28318347431291
7.76742196552853e-05,0.00012039864730030729,30.76852972218923
8.863609358848812e-05,6.371608533910874e-05,34.05739559364688
5.8680055829306165e-05,7.643842669157662e-05,13.19245926111135
2.0765033882434583e-05,3.073566981177858e-05,11.38633164033539
3.552713678800501e-15,0.0,0.0
0.00025219412243696174,0.00012533592841496905,26.568970521742003
3.7086362069434754e-05,6.229155963596827e-05,17.30811288082349
3.6375782621145614e-05,7.963568838172842e-05,14.242860679213159
0.00127217921989998,0.0004415938903707485,20.56802706947129
0.00457375659447193,0.015274068757405456,26.40357051242587
0.0002556459035467707,0.00016931771960515814,53.594832305859214
0.00031819468863918506,0.00022674107868831935,29.55020585506289
2.6372808170344354e-05,5.681963498588697e-06,0.0
0.0003215222507981637,0.00016564268977436368,43.329658156584756
0.00041278124657476834,0.0002717693471890899,18.104477275933224
0.00013298984218721918,7.65737856481268e-05,6.507324200820047
0.00019881086867814567,9.412957632914933e-05,17.280012005090036
5.097097946565897e-06,3.4299862558495562e-06,0.16776575221435083
0.0030644557468198063,0.012407218932442387,12.874492131100718
9.38352819901639e-05,7.242989425177717e-05,27.340492053492188
6.447307632057191e-05,3.8243696848728325e-05,32.815552254214026
7.395270039487796e-05,0.00018622013190447678,32.6743911857773
3.060023428834245e-05,6.401058850836832e-05,23.375483526724665
6.48774685517783e-05,0.00011926806923485679,21.14162989881239
