longitudeSD,latitudeSD,altitudeSD
0.0013935595957147552,0.0028483711260943036,14.45964838025763
0.02064183566200357,0.007378447128897763,15.484241601430325
0.0002694655331432118,6.538371743693533e-05,13.73175538122556
9.346417469520608e-05,0.00016423483377022208,22.934070813555977
0.00010148186070575017,0.00012384578069430798,7.904262967822567
6.890455123783515e-05,6.77235574785822e-05,7.99956713612714
5.5892207502745604e-05,0.00018820945211020436,15.168372806306
2.1748685659959893e-05,0.00017774242951380562,27.4026512168198
6.873886270290977e-05,0.0005528328177077553,15.85875312734949
0.00012889756742947474,7.879302069856763e-05,29.227790131819237
0.0006772407661052041,0.0002135834602879718,16.639999389648434
0.0005768125070201155,0.00040776633247911715,32.87104845253511
8.84728488764622e-05,4.492255255052374e-05,16.2811498627212
4.159431189394644e-05,0.00011367150923110263,17.107924827805796
5.807299385898436e-05,5.068143073265657e-05,24.463399798878516
6.345803475633505e-05,2.885485950219648e-05,13.796856680393764
6.515081833523593e-05,6.473929394425056e-05,9.317044078484944
2.7807651603136086e-05,5.019814938950771e-05,3.8218144956372297
7.522798000867958e-05,4.8334331355303014e-05,16.019658692633595
2.73695377300349e-05,4.534778743672721e-05,4.4737271898256505
0.001114110142139851,0.005386931897310923,14.760129810537373
0.018394019395558778,0.01014768194137694,23.766359333063928
3.049393246740517e-05,0.00025708909877493507,8.363954046081297
7.551029869017523e-05,9.201582594309223e-05,6.1319497295812
6.31477545127255e-05,7.088718502975226e-05,12.28887586663236
0.00018475160827225343,0.00012097539778645453,59.399843891182556
5.7804969107565305e-05,8.368200334293345e-05,23.855369830516363
4.7269692802163204e-05,0.00025462913619913593,29.67056092993199
0.00020712721365997874,8.748967950933953e-05,21.820758399565594
0.0001901830251484295,7.408882615065026e-05,22.986862415538116
0.0007183961043053178,0.00010542471612512765,34.651257960922095
0.013214184967355934,0.006821286907246731,10.434232360169544
0.0004194859384154748,0.0057523294347583236,22.323986547064226
5.474484685001735e-05,3.2342531059922616e-05,4.729459459454843
6.511008492416184e-05,3.4069741891515454e-05,8.991757253995042
9.612706810798558e-06,4.837946254589169e-05,0.0
3.8935515545382175e-05,3.961005834942494e-05,17.975893027395188
4.26378293518626e-05,3.685442694343239e-05,10.162894708285949
