longitudeSD,latitudeSD,altitudeSD
0.0005065001877307713,0.00023353056159001394,5.849059253478644
6.670125090613396e-05,1.6708555682220697e-05,2.802556245101206
0.0001375864562715752,0.00017045884875413142,12.704275745808493
0.00032332273890672543,0.00010447678047150037,31.97556624211727
0.00011976901650976397,0.00030024847644500517,9.655610653187296
0.010975614703589305,0.00275324451813189,21.055985085074624
0.00616191621076402,0.0033315094973096586,23.361277376314106
9.192910196139478e-05,0.0001402554301863756,24.764810934259444
9.181921814376763e-05,0.00016759563231442048,29.57604464092514
9.715775045659603e-05,5.472427359015678e-05,21.853960230864327
4.893955650227467e-05,4.642691459933597e-05,29.034796409636815
5.677414985425484e-05,8.987264656421988e-05,13.910258078507335
5.2244646905198764e-05,0.00026870124662600563,4.118982206670802
5.0091022458460925e-05,5.6383756960024466e-05,12.266734757623142
7.032047884011066e-05,7.871209296549415e-05,18.44750316770183
0.00010689429656035101,0.00010883283120781355,34.25813291984025
8.802661117396258e-05,0.00010078512569983988,28.784569142625585
5.1807066311824745e-05,6.4200898718523e-05,42.6881747825055
7.702920769408415e-05,5.8862724653325146e-05,31.673118475036894
5.8813905341480624e-05,0.00011150503770888384,50.66315926618201
0.00014052713089867248,0.0001746131243272331,47.50207559716529
9.028625051424335e-05,5.7090627880177915e-05,22.187505669463253
6.0307473018564886e-05,4.530157134840723e-05,23.08124341209213
0.012316414662486964,0.0027743173768955487,20.71738903824135
0.007897924355726433,0.0028372351355587166,2.2709413072961038
0.00012102249969378676,0.0002189239447368434,6.652317047872039
4.088212839988108e-05,5.219138806098532e-05,15.053237030082565
0.00012138343850002144,0.00021890642487737592,46.00395866297568
0.023964658958892604,0.002483833818815078,14.23839228303854
0.00010839951116849069,6.343609340909602e-05,20.406629745882373
0.00014324790797822605,0.00020584892406295494,51.79120932399009
0.00021243475360423623,0.00072664954895551,86.74654357636017
0.0004893992002868542,8.567159777771117e-05,5.4447528617051795
0.00010637991762654572,6.55732427767144e-05,32.094761459587566
1.802870605663592e-05,0.0001728992064628517,11.493171579631609
0.00010443055537860822,0.0001281797698633471,15.381442745708474
9.589285830202553e-05,6.435859705528828e-05,21.99027184173201
0.0001304879337834719,8.690304119821096e-05,23.414497959683317
5.026675549046075e-05,0.00011576971042288726,43.91559161294423
5.678119567148295e-05,0.00010002077309173011,21.755663354103362
5.833650251610867e-05,0.0001149258490165873,55.623951580499806
5.586514798224753e-05,9.959873351242723e-05,14.310686498382053
6.84886042477594e-05,0.00012295072569744735,33.618947635217836
5.806169809115219e-05,7.622136872232515e-05,26.049661237561818
7.408202885370533e-05,8.027741489018765e-05,33.42596536798025
7.647185031289077e-05,0.00010077577104406832,16.740392891483044
0.00016888129423905368,0.00019358273882456148,25.065882672185865
0.00011466358773940829,0.00015149636414046454,48.5609203211559
5.768706377813445e-05,4.985156302675181e-05,39.38963460617647
0.00010911973732671685,0.0001539761971041151,31.82473938447029
8.111008055796992e-05,8.34361609299971e-05,21.20412001793277
0.00011022032911881293,0.00012333354277097808,24.1803501497947
5.953226071660298e-05,8.388494420582778e-05,17.942215540764334
0.0005456899461265197,0.00045749943975275444,86.79338268396586
9.389482164560864e-05,5.404401925596796e-05,12.190621487918202
7.085210692568039e-05,5.485319990239606e-05,12.2245547234284
8.205003439570398e-05,8.045603728931476e-05,15.269974624338216
8.61572471434854e-05,0.0001539485489650892,13.233371015786728
5.5360681170789586e-05,8.720694902414904e-05,29.17540580624313
