Date,longitudeSD,latitudeSD,altitudeSD
2022-08-07,8.899576619287275e-06,1.9715798339049192e-05,0.0
2022-08-11,6.497234477788672e-05,2.9769494132228664e-05,0.09142735575326164
2022-08-12,9.55435252946738e-05,5.118375292352796e-05,4.4024443382867275
