longitudeSD,latitudeSD,altitudeSD
1.6280700984097355e-06,1.4570027937199956e-06,0.0
0.00021281964228336928,0.00010564645875455213,10.41383317969197
7.113847762944838e-05,5.5865025494362184e-05,19.10422442006064
9.204449793498037e-05,0.00014533807347393962,1.5907546170827656
0.0034457853007682075,0.002296680782313603,13.778502957920002
0.00044950776667333363,0.0010123562163432789,16.72600431990449
0.00012015934286869098,7.280342818762147e-05,9.910411554827057
0.000143750689022886,5.90050943994055e-05,8.382735824755015
0.0019517594973651282,0.0029894986290180995,27.734222532725994
0.0013933916350961305,0.001993033171290681,9.271238318694664
0.001514303448531387,0.0005792888584860102,9.136303848401065
0.0005063070143218586,0.0002269476973627012,7.4756977227729475
6.421757894245212e-05,5.4555282043108244e-05,13.676438997845356
8.704120016269617e-05,0.00010689604773148165,14.794550329521071
0.00011649902054097644,7.242193723452327e-05,7.454163431522224
8.151108529363386e-05,6.383008597090678e-05,7.871315022295951
4.977246889220022e-05,1.8468209899934138e-05,6.314466909111997
6.059711491463774e-05,8.81389801512038e-05,2.979863203241156
3.599520342939189e-05,5.8054330848725014e-05,15.471388644450595
0.001091155279403319,0.0019434334425051554,14.767842260829378
0.00020949878089766686,0.000147988506548854,15.812179357998179
0.00010327768380582982,0.00013401631684087354,38.77147033360995
0.00019915942084654375,0.00010241890594438823,34.38960595758538
0.0003110165514383323,0.0002961811973699169,24.744840845886554
0.0010243656998044299,0.002366149791560021,25.26960341752617
9.584582075421805e-05,7.145911385607745e-05,20.22959473345993
8.051140064040008e-05,0.00010754523262553788,10.82331285129297
0.0001067652341584935,7.989714494734984e-05,8.416761748587552
0.0001384412403995641,9.625631325705726e-05,10.625057317334921
6.362899637928544e-05,4.518511067523351e-05,13.680253402276612
4.3174844089001695e-05,4.7325289296985996e-05,12.775433025466862
1.4570049636884005e-05,3.762095431712236e-05,8.087880295169146
6.745656328137707e-05,7.812919762761395e-05,13.269828251503217
5.236383336185446e-05,5.381121186480963e-05,9.009155678012963
3.37516911657759e-05,4.5607423384515685e-05,4.767922038465644
0.0001117762361352117,4.0221397472694386e-05,6.255686187603448
3.136501744517809e-05,1.691007912952642e-05,7.364784692303617
0.00013939211153961504,5.1970859907136733e-05,8.287617875116185
3.5403894246987474e-05,7.94942716135321e-05,11.57794666859359
4.991744664904217e-05,6.770974653128325e-05,6.407581985306055
0.00013372246361562253,4.5368723264070546e-05,8.150068281817603
7.03186506710418e-05,9.039429909321248e-05,9.550706473987098
0.00015921971504894786,0.00014318549606917144,12.916425265251922
8.121963390453803e-05,0.0001030349820587716,14.291719165597161
5.043507950788439e-05,0.00016428453382339903,9.028269490193264
6.260074159024179e-05,6.871527618300416e-05,17.267800595533128
7.580207636782388e-05,7.221139068965496e-05,14.988809779303201
8.476348828237153e-05,7.719114277059792e-05,17.816344531214643
7.177611286402642e-05,6.301351709438393e-05,10.112496759457748
5.348778443833337e-05,5.916879651178376e-05,14.804927025100508
0.00022985098077667554,8.698436329271016e-05,7.7505185005518085
5.1222172606761666e-05,0.00010115901104879983,16.13857054154428
5.174528098808457e-05,4.1524024267167354e-05,9.748128157832719
0.0001377403812688109,9.872544447503261e-05,13.334559100942249
0.00013110986910197563,6.635485063319403e-05,10.374478658055791
0.00016488277925923853,5.0944635667738226e-05,7.7960792542562
4.279174700828856e-05,8.380599413365107e-05,16.405798536074652
3.8831568862008356e-05,6.296532662894216e-05,14.551469660578778
0.0009291928908201643,0.0025635641910530596,19.865280695650572
0.0011550042715376442,0.0012509393531219258,8.79898268481135
3.170854102125907e-05,0.000132956324607744,23.72121599100749
5.650650066772628e-05,6.96462545706661e-05,25.01393077495682
4.698375940205287e-05,4.905635159940124e-05,9.299279674681241
3.2027532921315947e-05,4.727977517679616e-05,13.542176808012007
6.504164105940535e-05,3.872102258597393e-05,6.228911612296857
9.492398619538727e-05,0.00011153192193525196,8.578682104534348
8.285238206986222e-05,5.2647130378122855e-05,15.544881179183154
6.035781985542952e-05,5.040542530042026e-05,11.891372129309646
4.96664807889188e-05,3.5155292990051184e-05,16.279199172787045
2.7020998336978565e-05,4.343140484179706e-05,10.24857450428033
3.038517870147047e-05,4.171858000111025e-05,16.081571242115785
0.002698583967969107,0.001395144386700622,13.676036950115542
0.0015768254771531438,0.0018629449059859148,87.25795535518584
0.0001263655012339496,0.00014182677236058007,7.232183266841213
6.199317766062673e-05,0.00013659692159073667,8.408258160154688
3.838511552615474e-05,0.00013167987745079616,9.671303574070283
3.263189274902265e-05,5.7297291466411875e-05,4.680333101799293
3.9110886633815876e-05,3.024213646620893e-05,6.9001738881719445
7.361601934187902e-05,7.345675988858819e-05,9.719081633642285
2.4240011486412524e-05,4.1709532715438666e-05,6.528819783026195
6.501056775834844e-05,0.0002483767311745191,8.653133104191651
0.00010151967750740306,9.062949596607767e-05,6.667573095438127
0.00012180757481232494,0.00010652335718332607,6.768521883383427
0.0001797316841054027,0.00012297624022472448,30.231680295693693
0.00010244706097894809,0.00010982376651739892,18.991325850118997
5.971320503110711e-05,5.866085555771853e-05,15.266624994441926
3.5939423146379273e-05,7.197549412053672e-05,12.045742797685666
7.05533669122603e-05,6.362470821649984e-05,13.79669607461187
4.2261511180346174e-05,2.509469903960521e-05,7.688163529218074
3.5547668639699635e-05,2.5212799584575314e-05,5.696493762143382
7.37635369447684e-05,4.511001723418756e-05,6.701840445009987
8.93537268241633e-05,6.862234189267375e-05,7.487800120503952
2.571430106480177e-05,3.5207192007355636e-05,14.1492917510441
2.666178724912426e-05,4.0163332444629844e-05,12.512996829158318
3.250518918247049e-05,5.173320859684581e-05,11.364284921756713
5.836061974462333e-05,5.147719268104233e-05,16.55051142128365
4.006631258521905e-05,4.6898119196822345e-05,11.277302758904854
2.474451201765303e-05,4.329373426815644e-05,9.834811261169273
3.291815789929822e-05,2.4197418982358077e-05,9.692333777431706
